year,month,type,law,vehicle_type,method,count
104,4,設備不全或損壞不予修復,16條第1項第2款,重型機車(250CC以上),逕舉,0
104,4,設備不全或損壞不予修復,16條第1項第2款,重型機車(250CC以上),攔停,0
104,4,設備不全或損壞不予修復,16條第1項第2款,機車,逕舉,1
104,4,設備不全或損壞不予修復,16條第1項第2款,機車,攔停,12
104,4,設有劃分島在慢車道右轉彎或在快車道左轉彎,48條第1項第5款,汽車,逕舉,1
104,4,設有劃分島在慢車道右轉彎或在快車道左轉彎,48條第1項第5款,汽車,攔停,0
104,4,設有劃分島在慢車道右轉彎或在快車道左轉彎,48條第1項第5款,重型機車(250CC以上),逕舉,0
104,4,設有劃分島在慢車道右轉彎或在快車道左轉彎,48條第1項第5款,重型機車(250CC以上),攔停,0
104,4,設有劃分島在慢車道右轉彎或在快車道左轉彎,48條第1項第5款,機車,逕舉,0
104,4,設有劃分島在慢車道右轉彎或在快車道左轉彎,48條第1項第5款,機車,攔停,0
104,4,蛇行或危險駕車,43條第1項第1款,汽車,逕舉,1
104,4,蛇行或危險駕車,43條第1項第1款,汽車,攔停,0
104,4,蛇行或危險駕車,43條第1項第1款,重型機車(250CC以上),逕舉,0
104,4,蛇行或危險駕車,43條第1項第1款,重型機車(250CC以上),攔停,0
104,4,蛇行或危險駕車,43條第1項第1款,機車,逕舉,0
104,4,蛇行或危險駕車,43條第1項第1款,機車,攔停,1
104,4,強制移由醫療或檢驗機構採樣測定等,35條第5項,汽車,逕舉,0
104,4,強制移由醫療或檢驗機構採樣測定等,35條第5項,汽車,攔停,0
104,4,強制移由醫療或檢驗機構採樣測定等,35條第5項,重型機車(250CC以上),逕舉,0
104,4,強制移由醫療或檢驗機構採樣測定等,35條第5項,重型機車(250CC以上),攔停,0
104,4,強制移由醫療或檢驗機構採樣測定等,35條第5項,機車,逕舉,0
104,4,強制移由醫療或檢驗機構採樣測定等,35條第5項,機車,攔停,0
104,4,執業登記證未依規定安置等,36條第5項,汽車,逕舉,0
104,4,執業登記證未依規定安置等,36條第5項,汽車,攔停,3
104,4,執業登記證未依規定安置等,36條第5項,重型機車(250CC以上),逕舉,0
104,4,執業登記證未依規定安置等,36條第5項,重型機車(250CC以上),攔停,0
104,4,執業登記證未依規定安置等,36條第5項,機車,逕舉,0
104,4,執業登記證未依規定安置等,36條第5項,機車,攔停,0
104,4,動力機械未請領臨時通行證,32條第1項,汽車,逕舉,0
104,4,動力機械未請領臨時通行證,32條第1項,汽車,攔停,0
104,4,動力機械未請領臨時通行證,32條第1項,重型機車(250CC以上),逕舉,0
104,4,動力機械未請領臨時通行證,32條第1項,重型機車(250CC以上),攔停,0
104,4,動力機械未請領臨時通行證,32條第1項,機車,逕舉,0
104,4,動力機械未請領臨時通行證,32條第1項,機車,攔停,0
104,4,停車時間位置方式車種不依規定,56條第1項第9款,汽車,逕舉,561
104,4,停車時間位置方式車種不依規定,56條第1項第9款,汽車,攔停,10
104,4,停車時間位置方式車種不依規定,56條第1項第9款,重型機車(250CC以上),逕舉,4
104,4,停車時間位置方式車種不依規定,56條第1項第9款,重型機車(250CC以上),攔停,0
104,4,停車時間位置方式車種不依規定,56條第1項第9款,機車,逕舉,626
104,4,停車時間位置方式車種不依規定,56條第1項第9款,機車,攔停,5
104,4,酒精濃度超過規定標準者,35條第1項第1款,汽車,逕舉,0
104,4,酒精濃度超過規定標準者,35條第1項第1款,汽車,攔停,234
104,4,酒精濃度超過規定標準者,35條第1項第1款,重型機車(250CC以上),逕舉,0
104,4,酒精濃度超過規定標準者,35條第1項第1款,重型機車(250CC以上),攔停,0
104,4,酒精濃度超過規定標準者,35條第1項第1款,機車,逕舉,0
104,4,酒精濃度超過規定標準者,35條第1項第1款,機車,攔停,523
104,4,重要設備變更或因事故損壞未檢驗而行駛,18條第1項,汽車,逕舉,0
104,4,重要設備變更或因事故損壞未檢驗而行駛,18條第1項,汽車,攔停,4
104,4,重要設備變更或因事故損壞未檢驗而行駛,18條第1項,重型機車(250CC以上),逕舉,0
104,4,重要設備變更或因事故損壞未檢驗而行駛,18條第1項,重型機車(250CC以上),攔停,0
104,4,重要設備變更或因事故損壞未檢驗而行駛,18條第1項,機車,逕舉,0
104,4,重要設備變更或因事故損壞未檢驗而行駛,18條第1項,機車,攔停,8
104,4,查報佔用道路廢棄車輛數量,82條之1第1項,汽車,逕舉,0
104,4,查報佔用道路廢棄車輛數量,82條之1第1項,汽車,攔停,6
104,4,查報佔用道路廢棄車輛數量,82條之1第1項,重型機車(250CC以上),逕舉,0
104,4,查報佔用道路廢棄車輛數量,82條之1第1項,重型機車(250CC以上),攔停,0
104,4,查報佔用道路廢棄車輛數量,82條之1第1項,機車,逕舉,0
104,4,查報佔用道路廢棄車輛數量,82條之1第1項,機車,攔停,111
104,4,拼裝車輛違規行駛,12條第1項第2款,汽車,逕舉,0
104,4,拼裝車輛違規行駛,12條第1項第2款,汽車,攔停,0
104,4,拼裝車輛違規行駛,12條第1項第2款,重型機車(250CC以上),逕舉,0
104,4,拼裝車輛違規行駛,12條第1項第2款,重型機車(250CC以上),攔停,0
104,4,拼裝車輛違規行駛,12條第1項第2款,機車,逕舉,0
104,4,拼裝車輛違規行駛,12條第1項第2款,機車,攔停,0
104,4,非屬汽車之載具動力休閒器材違規行駛,32條之1,汽車,逕舉,0
104,4,非屬汽車之載具動力休閒器材違規行駛,32條之1,汽車,攔停,0
104,4,非屬汽車之載具動力休閒器材違規行駛,32條之1,重型機車(250CC以上),逕舉,0
104,4,非屬汽車之載具動力休閒器材違規行駛,32條之1,重型機車(250CC以上),攔停,0
104,4,非屬汽車之載具動力休閒器材違規行駛,32條之1,機車,逕舉,0
104,4,非屬汽車之載具動力休閒器材違規行駛,32條之1,機車,攔停,0
104,4,附載幼童未依規定安置於安全椅,31條第3項,汽車,逕舉,0
104,4,附載幼童未依規定安置於安全椅,31條第3項,汽車,攔停,0
104,4,附載幼童未依規定安置於安全椅,31條第3項,重型機車(250CC以上),逕舉,0
104,4,附載幼童未依規定安置於安全椅,31條第3項,重型機車(250CC以上),攔停,0
104,4,附載幼童未依規定安置於安全椅,31條第3項,機車,逕舉,0
104,4,附載幼童未依規定安置於安全椅,31條第3項,機車,攔停,0
104,4,直行車佔用轉彎專用車道,48條第1項第7款,汽車,逕舉,25
104,4,直行車佔用轉彎專用車道,48條第1項第7款,汽車,攔停,1
104,4,直行車佔用轉彎專用車道,48條第1項第7款,重型機車(250CC以上),逕舉,0
104,4,直行車佔用轉彎專用車道,48條第1項第7款,重型機車(250CC以上),攔停,0
104,4,直行車佔用轉彎專用車道,48條第1項第7款,機車,逕舉,0
104,4,直行車佔用轉彎專用車道,48條第1項第7款,機車,攔停,0
104,4,爭道行駛,45條第2.3款第5~16款,汽車,逕舉,117
104,4,爭道行駛,45條第2.3款第5~16款,汽車,攔停,13
104,4,爭道行駛,45條第2.3款第5~16款,重型機車(250CC以上),逕舉,2
104,4,爭道行駛,45條第2.3款第5~16款,重型機車(250CC以上),攔停,0
104,4,爭道行駛,45條第2.3款第5~16款,機車,逕舉,554
104,4,爭道行駛,45條第2.3款第5~16款,機車,攔停,381
104,4,於身心障礙專用停車位違規停車,56條第1項第10款,汽車,逕舉,46
104,4,於身心障礙專用停車位違規停車,56條第1項第10款,汽車,攔停,0
104,4,於身心障礙專用停車位違規停車,56條第1項第10款,重型機車(250CC以上),逕舉,0
104,4,於身心障礙專用停車位違規停車,56條第1項第10款,重型機車(250CC以上),攔停,0
104,4,於身心障礙專用停車位違規停車,56條第1項第10款,機車,逕舉,37
104,4,於身心障礙專用停車位違規停車,56條第1項第10款,機車,攔停,0
104,4,拒載短程繞道行駛,38條第2項,汽車,逕舉,0
104,4,拒載短程繞道行駛,38條第2項,汽車,攔停,1
104,4,拒載短程繞道行駛,38條第2項,重型機車(250CC以上),逕舉,0
104,4,拒載短程繞道行駛,38條第2項,重型機車(250CC以上),攔停,0
104,4,拒載短程繞道行駛,38條第2項,機車,逕舉,0
104,4,拒載短程繞道行駛,38條第2項,機車,攔停,0
104,4,拒絕接受酒精或管制藥品之檢測,35條第4項,汽車,逕舉,0
104,4,拒絕接受酒精或管制藥品之檢測,35條第4項,汽車,攔停,2
104,4,拒絕接受酒精或管制藥品之檢測,35條第4項,重型機車(250CC以上),逕舉,0
104,4,拒絕接受酒精或管制藥品之檢測,35條第4項,重型機車(250CC以上),攔停,0
104,4,拒絕接受酒精或管制藥品之檢測,35條第4項,機車,逕舉,0
104,4,拒絕接受酒精或管制藥品之檢測,35條第4項,機車,攔停,3
104,4,拆除消音器或以其他方式製造噪音,43條第1項第5款,汽車,逕舉,0
104,4,拆除消音器或以其他方式製造噪音,43條第1項第5款,汽車,攔停,0
104,4,拆除消音器或以其他方式製造噪音,43條第1項第5款,重型機車(250CC以上),逕舉,0
104,4,拆除消音器或以其他方式製造噪音,43條第1項第5款,重型機車(250CC以上),攔停,0
104,4,拆除消音器或以其他方式製造噪音,43條第1項第5款,機車,逕舉,0
104,4,拆除消音器或以其他方式製造噪音,43條第1項第5款,機車,攔停,0
104,4,其他汽機車違規未列之條款,12條至62條,汽車,逕舉,39
104,4,其他汽機車違規未列之條款,12條至62條,汽車,攔停,536
104,4,其他汽機車違規未列之條款,12條至62條,重型機車(250CC以上),逕舉,0
104,4,其他汽機車違規未列之條款,12條至62條,重型機車(250CC以上),攔停,0
104,4,其他汽機車違規未列之條款,12條至62條,機車,逕舉,5
104,4,其他汽機車違規未列之條款,12條至62條,機車,攔停,2
104,4,其他不遵守標誌標線號誌駕車,60條第2項第3款,汽車,逕舉,531
104,4,其他不遵守標誌標線號誌駕車,60條第2項第3款,汽車,攔停,468
104,4,其他不遵守標誌標線號誌駕車,60條第2項第3款,重型機車(250CC以上),逕舉,2
104,4,其他不遵守標誌標線號誌駕車,60條第2項第3款,重型機車(250CC以上),攔停,0
104,4,其他不遵守標誌標線號誌駕車,60條第2項第3款,機車,逕舉,136
104,4,其他不遵守標誌標線號誌駕車,60條第2項第3款,機車,攔停,6
104,4,併排停車,56條第2項,汽車,逕舉,0
104,4,併排停車,56條第2項,汽車,攔停,0
104,4,併排停車,56條第2項,重型機車(250CC以上),逕舉,0
104,4,併排停車,56條第2項,重型機車(250CC以上),攔停,0
104,4,併排停車,56條第2項,機車,逕舉,0
104,4,併排停車,56條第2項,機車,攔停,0
104,4,汽車裝載貨物行經設有地磅處所1公里內拒絕過磅,29條之2第4項,汽車,逕舉,0
104,4,汽車裝載貨物行經設有地磅處所1公里內拒絕過磅,29條之2第4項,汽車,攔停,197
104,4,汽車裝載貨物行經設有地磅處所1公里內拒絕過磅,29條之2第4項,重型機車(250CC以上),逕舉,0
104,4,汽車裝載貨物行經設有地磅處所1公里內拒絕過磅,29條之2第4項,重型機車(250CC以上),攔停,0
104,4,汽車裝載貨物行經設有地磅處所1公里內拒絕過磅,29條之2第4項,機車,逕舉,0
104,4,汽車裝載貨物行經設有地磅處所1公里內拒絕過磅,29條之2第4項,機車,攔停,0
104,4,汽車所有人提供汽車駕駛人危險駕車,43條第4項,汽車,逕舉,0
104,4,汽車所有人提供汽車駕駛人危險駕車,43條第4項,汽車,攔停,28
104,4,汽車所有人提供汽車駕駛人危險駕車,43條第4項,重型機車(250CC以上),逕舉,0
104,4,汽車所有人提供汽車駕駛人危險駕車,43條第4項,重型機車(250CC以上),攔停,2
104,4,汽車所有人提供汽車駕駛人危險駕車,43條第4項,機車,逕舉,0
104,4,汽車所有人提供汽車駕駛人危險駕車,43條第4項,機車,攔停,0
104,4,吸食毒品迷幻藥麻醉品及其相類似之管制藥品者,35條第1項第2款,汽車,逕舉,0
104,4,吸食毒品迷幻藥麻醉品及其相類似之管制藥品者,35條第1項第2款,汽車,攔停,10
104,4,吸食毒品迷幻藥麻醉品及其相類似之管制藥品者,35條第1項第2款,重型機車(250CC以上),逕舉,0
104,4,吸食毒品迷幻藥麻醉品及其相類似之管制藥品者,35條第1項第2款,重型機車(250CC以上),攔停,0
104,4,吸食毒品迷幻藥麻醉品及其相類似之管制藥品者,35條第1項第2款,機車,逕舉,0
104,4,吸食毒品迷幻藥麻醉品及其相類似之管制藥品者,35條第1項第2款,機車,攔停,7
104,4,行駛道路使用電腦或其他相類功能裝置,31條之1,汽車,逕舉,0
104,4,行駛道路使用電腦或其他相類功能裝置,31條之1,汽車,攔停,0
104,4,行駛道路使用電腦或其他相類功能裝置,31條之1,重型機車(250CC以上),逕舉,0
104,4,行駛道路使用電腦或其他相類功能裝置,31條之1,重型機車(250CC以上),攔停,0
104,4,行駛道路使用電腦或其他相類功能裝置,31條之1,機車,逕舉,0
104,4,行駛道路使用電腦或其他相類功能裝置,31條之1,機車,攔停,0
104,4,行駛道路以手持方式使用行動電話,31條之1第1、2項,汽車,逕舉,0
104,4,行駛道路以手持方式使用行動電話,31條之1第1、2項,汽車,攔停,0
104,4,行駛道路以手持方式使用行動電話,31條之1第1、2項,重型機車(250CC以上),逕舉,0
104,4,行駛道路以手持方式使用行動電話,31條之1第1、2項,重型機車(250CC以上),攔停,0
104,4,行駛道路以手持方式使用行動電話,31條之1第1、2項,機車,逕舉,2
104,4,行駛道路以手持方式使用行動電話,31條之1第1、2項,機車,攔停,2
104,4,行駛中任意驟然減速煞車或暫停,43條第1項第4款,汽車,逕舉,1
104,4,行駛中任意驟然減速煞車或暫停,43條第1項第4款,汽車,攔停,0
104,4,行駛中任意驟然減速煞車或暫停,43條第1項第4款,重型機車(250CC以上),逕舉,0
104,4,行駛中任意驟然減速煞車或暫停,43條第1項第4款,重型機車(250CC以上),攔停,0
104,4,行駛中任意驟然減速煞車或暫停,43條第1項第4款,機車,逕舉,0
104,4,行駛中任意驟然減速煞車或暫停,43條第1項第4款,機車,攔停,0
104,4,行經警察機關設有告示執行酒測勤務處所不依指示停車接受稽查,35條第4項,汽車,逕舉,0
104,4,行經警察機關設有告示執行酒測勤務處所不依指示停車接受稽查,35條第4項,汽車,攔停,0
104,4,行經警察機關設有告示執行酒測勤務處所不依指示停車接受稽查,35條第4項,重型機車(250CC以上),逕舉,0
104,4,行經警察機關設有告示執行酒測勤務處所不依指示停車接受稽查,35條第4項,重型機車(250CC以上),攔停,0
104,4,行經警察機關設有告示執行酒測勤務處所不依指示停車接受稽查,35條第4項,機車,逕舉,0
104,4,行經警察機關設有告示執行酒測勤務處所不依指示停車接受稽查,35條第4項,機車,攔停,0
104,4,行經行人穿越道不暫停讓行人先行,44條第2項,汽車,逕舉,0
104,4,行經行人穿越道不暫停讓行人先行,44條第2項,汽車,攔停,0
104,4,行經行人穿越道不暫停讓行人先行,44條第2項,重型機車(250CC以上),逕舉,0
104,4,行經行人穿越道不暫停讓行人先行,44條第2項,重型機車(250CC以上),攔停,0
104,4,行經行人穿越道不暫停讓行人先行,44條第2項,機車,逕舉,0
104,4,行經行人穿越道不暫停讓行人先行,44條第2項,機車,攔停,0
104,4,行車速度超速60公里以下,40條,汽車,逕舉,8554
104,4,行車速度超速60公里以下,40條,汽車,攔停,3
104,4,行車速度超速60公里以下,40條,重型機車(250CC以上),逕舉,277
104,4,行車速度超速60公里以下,40條,重型機車(250CC以上),攔停,2
104,4,行車速度超速60公里以下,40條,機車,逕舉,5987
104,4,行車速度超速60公里以下,40條,機車,攔停,0
104,4,行車速度超規定過之最高時速60公里,43條第1項第2款,汽車,逕舉,27
